pair_index,mol_a_idx,mol_b_idx,input_line_a,input_line_b,input_smiles_a,input_smiles_b,smiles_a,smiles_b,atoms_a,bonds_a,atoms_b,bonds_b,nvmolkit_time_ms,rdkit_time_ms,nvmolkit_atoms,nvmolkit_bonds,rdkit_atoms,rdkit_bonds,rdkit_completed,nvmolkit_canceled,nvmolkit_overflowed,nvmolkit_used_gpu,nvmolkit_used_fallback,a_atoms,a_bonds,a_rotatable_bonds,a_hetero_atoms,a_carbon_atoms,a_carbon_fraction,a_hetero_fraction,a_longest_acyclic_carbon_chain,a_logp,a_tpsa,a_rings,a_aromatic_rings,a_aliphatic_rings,a_ring_atoms,a_ring_bonds,a_largest_ring,a_fused_ring_atoms,b_atoms,b_bonds,b_rotatable_bonds,b_hetero_atoms,b_carbon_atoms,b_carbon_fraction,b_hetero_fraction,b_longest_acyclic_carbon_chain,b_logp,b_tpsa,b_rings,b_aromatic_rings,b_aliphatic_rings,b_ring_atoms,b_ring_bonds,b_largest_ring,b_fused_ring_atoms,pair_min_atoms,pair_max_atoms,pair_avg_atoms,pair_absdiff_atoms,pair_min_bonds,pair_max_bonds,pair_avg_bonds,pair_absdiff_bonds,pair_min_rotatable_bonds,pair_max_rotatable_bonds,pair_avg_rotatable_bonds,pair_absdiff_rotatable_bonds,pair_min_hetero_atoms,pair_max_hetero_atoms,pair_avg_hetero_atoms,pair_absdiff_hetero_atoms,pair_min_carbon_atoms,pair_max_carbon_atoms,pair_avg_carbon_atoms,pair_absdiff_carbon_atoms,pair_min_carbon_fraction,pair_max_carbon_fraction,pair_avg_carbon_fraction,pair_absdiff_carbon_fraction,pair_min_hetero_fraction,pair_max_hetero_fraction,pair_avg_hetero_fraction,pair_absdiff_hetero_fraction,pair_min_longest_acyclic_carbon_chain,pair_max_longest_acyclic_carbon_chain,pair_avg_longest_acyclic_carbon_chain,pair_absdiff_longest_acyclic_carbon_chain,pair_min_logp,pair_max_logp,pair_avg_logp,pair_absdiff_logp,pair_min_tpsa,pair_max_tpsa,pair_avg_tpsa,pair_absdiff_tpsa,pair_min_rings,pair_max_rings,pair_avg_rings,pair_absdiff_rings,pair_min_aromatic_rings,pair_max_aromatic_rings,pair_avg_aromatic_rings,pair_absdiff_aromatic_rings,pair_min_aliphatic_rings,pair_max_aliphatic_rings,pair_avg_aliphatic_rings,pair_absdiff_aliphatic_rings,pair_min_ring_atoms,pair_max_ring_atoms,pair_avg_ring_atoms,pair_absdiff_ring_atoms,pair_min_ring_bonds,pair_max_ring_bonds,pair_avg_ring_bonds,pair_absdiff_ring_bonds,pair_min_largest_ring,pair_max_largest_ring,pair_avg_largest_ring,pair_absdiff_largest_ring,pair_min_fused_ring_atoms,pair_max_fused_ring_atoms,pair_avg_fused_ring_atoms,pair_absdiff_fused_ring_atoms,log_nvmolkit_time_ms,log_rdkit_time_ms,time_ratio_nv_over_rdkit,log_time_ratio_nv_over_rdkit,mcs_atoms,mcs_bonds,mcs_atom_fraction_small,mcs_bond_fraction_small
436,516,436,10102962,5343171,CC1=CC(N2CC(CCO)OC(C)(C)C2)=NC=C1S(=O)(=O)NC1CCC(C(=O)N(C)C)CC1,COCCN(C(=O)NC1=CC(C2=NC(C)=NO2)=CC=C1)C1CCCC(C)C1,Cc1cc(N2CC(CCO)OC(C)(C)C2)ncc1S(=O)(=O)NC1CCC(C(=O)N(C)C)CC1,COCCN(C(=O)Nc1cccc(-c2nc(C)no2)c1)C1CCCC(C)C1,33,35,27,29,115.796669,4.147719,15,14,15,14,1,0,0,1,0,33.0,35.0,7.0,10.0,23.0,0.696969696969697,0.30303030303030304,2.0,1.6815200000000006,112.07000000000001,3.0,1.0,2.0,18.0,18.0,6.0,0.0,27.0,29.0,6.0,7.0,20.0,0.7407407407407407,0.25925925925925924,2.0,4.104020000000004,80.49,3.0,2.0,1.0,17.0,17.0,6.0,0.0,27.0,33.0,30.0,6.0,29.0,35.0,32.0,6.0,6.0,7.0,6.5,1.0,7.0,10.0,8.5,3.0,20.0,23.0,21.5,3.0,0.696969696969697,0.7407407407407407,0.7188552188552189,0.04377104377104368,0.25925925925925924,0.30303030303030304,0.28114478114478114,0.043771043771043794,2.0,2.0,2.0,0.0,1.6815200000000006,4.104020000000004,2.8927700000000023,2.422500000000003,80.49,112.07000000000001,96.28,31.580000000000013,3.0,3.0,3.0,0.0,1.0,2.0,1.5,1.0,1.0,2.0,1.5,1.0,17.0,18.0,17.5,1.0,17.0,18.0,17.5,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0636960666822124,0.6178093260961742,27.918156702515283,1.4458867405860383,15,14,0.5555555555555556,0.4827586206896552
437,850,928,8234603,8694168,CC1CC(NC(=O)CCC2=NN(C)C=C2)CN1C(=O)CC/C=C/C1=CC=CC=C1,CN1N=C(C2CC2)C=C1CN(CC1=C(Cl)SC=C1)C[C@H]1CO[C@@H]2CCCC[C@H]2O1,CC1CC(NC(=O)CCc2ccn(C)n2)CN1C(=O)CC/C=C/c1ccccc1,Cn1nc(C2CC2)cc1CN(Cc1ccsc1Cl)C[C@H]1CO[C@@H]2CCCC[C@H]2O1,29,31,29,33,33.099026,1.374604,14,13,14,13,1,0,0,1,0,29.0,31.0,8.0,6.0,23.0,0.7931034482758621,0.20689655172413793,4.0,2.9519,67.23,3.0,2.0,1.0,16.0,16.0,6.0,0.0,29.0,33.0,7.0,7.0,22.0,0.7586206896551724,0.2413793103448276,1.0,4.7412000000000045,39.52,5.0,2.0,3.0,23.0,24.0,6.0,2.0,29.0,29.0,29.0,0.0,31.0,33.0,32.0,2.0,7.0,8.0,7.5,1.0,6.0,7.0,6.5,1.0,22.0,23.0,22.5,1.0,0.7586206896551724,0.7931034482758621,0.7758620689655172,0.034482758620689724,0.20689655172413793,0.2413793103448276,0.22413793103448276,0.03448275862068967,1.0,4.0,2.5,3.0,2.9519,4.7412000000000045,3.8465500000000024,1.7893000000000043,39.52,67.23,53.375,27.71,3.0,5.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,16.0,23.0,19.5,7.0,16.0,24.0,20.0,8.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,1.5198152140461376,0.13817760334097368,24.07895364774146,1.381637610705164,14,13,0.4827586206896552,0.41935483870967744
438,561,456,499562,3254747,CC(C)CCCCCNC(=O)C1=CN=C2CNCCN12,CC1=C(C)SC(CNC(=O)CC(C)(C)CNC(=O)CC2OCCO2)=C1,CC(C)CCCCCNC(=O)c1cnc2n1CCNC2,Cc1cc(CNC(=O)CC(C)(C)CNC(=O)CC2OCCO2)sc1C,20,21,25,26,8.454746,0.66893,11,10,11,10,1,0,0,1,0,20.0,21.0,7.0,5.0,15.0,0.75,0.25,7.0,1.9324999999999997,58.95,2.0,1.0,1.0,9.0,10.0,6.0,2.0,25.0,26.0,8.0,7.0,18.0,0.72,0.28,4.0,2.2766400000000004,76.66000000000001,2.0,1.0,1.0,10.0,10.0,5.0,0.0,20.0,25.0,22.5,5.0,21.0,26.0,23.5,5.0,7.0,8.0,7.5,1.0,5.0,7.0,6.0,2.0,15.0,18.0,16.5,3.0,0.72,0.75,0.735,0.030000000000000027,0.25,0.28,0.265,0.030000000000000027,4.0,7.0,5.5,3.0,1.9324999999999997,2.2766400000000004,2.10457,0.3441400000000008,58.95,76.66000000000001,67.805,17.710000000000008,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,10.0,9.5,1.0,10.0,10.0,10.0,0.0,5.0,6.0,5.5,1.0,0.0,2.0,1.0,2.0,0.9271005649254362,-0.174619326483761,12.639208885832598,1.1017198914091972,11,10,0.55,0.47619047619047616
439,918,162,987717,2108996,COC(=O)C12CC(C(=O)N[C@@H](C)C3=CC=CO3)(C1)OC2(C)C,CC(C)[C@@H](C(=O)N1CCC2=CC=C(F)C=C2C1)C1=CC=C(Cl)C=C1,COC(=O)C12CC(C(=O)N[C@@H](C)c3ccco3)(C1)OC2(C)C,CC(C)[C@@H](C(=O)N1CCc2ccc(F)cc2C1)c1ccc(Cl)cc1,22,24,24,26,28.494648,1.718074,14,13,14,13,1,0,0,1,0,22.0,24.0,4.0,6.0,16.0,0.7272727272727273,0.2727272727272727,2.0,1.9575999999999996,77.77000000000001,4.0,1.0,3.0,11.0,12.0,5.0,6.0,24.0,26.0,3.0,4.0,20.0,0.8333333333333334,0.16666666666666666,4.0,4.803600000000005,20.310000000000002,3.0,2.0,1.0,16.0,17.0,6.0,2.0,22.0,24.0,23.0,2.0,24.0,26.0,25.0,2.0,3.0,4.0,3.5,1.0,4.0,6.0,5.0,2.0,16.0,20.0,18.0,4.0,0.7272727272727273,0.8333333333333334,0.7803030303030303,0.10606060606060608,0.16666666666666666,0.2727272727272727,0.21969696969696967,0.10606060606060605,2.0,4.0,3.0,2.0,1.9575999999999996,4.803600000000005,3.380600000000002,2.8460000000000054,20.310000000000002,77.77000000000001,49.040000000000006,57.46000000000001,3.0,4.0,3.5,1.0,1.0,2.0,1.5,1.0,1.0,3.0,2.0,2.0,11.0,16.0,13.5,5.0,12.0,17.0,14.5,5.0,5.0,6.0,5.5,1.0,2.0,6.0,4.0,4.0,1.4547632964176982,0.23504186560671347,16.585227411624878,1.2197214308109847,14,13,0.6363636363636364,0.5416666666666666
440,761,882,10150633,9656200,CN1CCC2(CCN(C(C(=O)NCCN3C=CN=C3)C3=CC=C(C(F)(F)C(F)(F)F)S3)C2)C1,COC1=C(C)C=CC=C1CN(CC1=CC=C(N2C=CN=C2)C=C1)CC1OCCC12CC2,CN1CCC2(CCN(C(C(=O)NCCn3ccnc3)c3ccc(C(F)(F)C(F)(F)F)s3)C2)C1,COc1c(C)cccc1CN(Cc1ccc(-n2ccnc2)cc1)CC1OCCC12CC2,33,36,31,35,433.985596,10.962815,17,16,17,16,1,0,0,1,0,33.0,36.0,7.0,12.0,21.0,0.6363636363636364,0.36363636363636365,2.0,3.4838000000000022,53.4,4.0,2.0,2.0,19.0,20.0,5.0,1.0,31.0,35.0,8.0,5.0,26.0,0.8387096774193549,0.16129032258064516,1.0,4.760620000000005,39.519999999999996,5.0,3.0,2.0,24.0,25.0,6.0,1.0,31.0,33.0,32.0,2.0,35.0,36.0,35.5,1.0,7.0,8.0,7.5,1.0,5.0,12.0,8.5,7.0,21.0,26.0,23.5,5.0,0.6363636363636364,0.8387096774193549,0.7375366568914956,0.20234604105571852,0.16129032258064516,0.36363636363636365,0.2624633431085044,0.2023460410557185,1.0,2.0,1.5,1.0,3.4838000000000022,4.760620000000005,4.1222100000000035,1.2768200000000025,39.519999999999996,53.4,46.459999999999994,13.880000000000003,4.0,5.0,4.5,1.0,2.0,3.0,2.5,1.0,2.0,2.0,2.0,0.0,19.0,24.0,21.5,5.0,20.0,25.0,22.5,5.0,5.0,6.0,5.5,1.0,1.0,1.0,1.0,0.0,2.637475315499774,1.0399220853521012,39.58705825100578,1.5975532301476731,17,16,0.5483870967741935,0.45714285714285713
441,486,460,5472619,2206695,C#CCOC1=CC(CNC(=O)C(=O)N2CCCCCC2C(=O)NC)=CC=C1,CC(C)N1C=CC(CS(=O)(=O)C(C)C(=O)N(C)C2=CC=CC=C2)=N1,C#CCOc1cccc(CNC(=O)C(=O)N2CCCCCC2C(=O)NC)c1,CC(C)n1ccc(CS(=O)(=O)C(C)C(=O)N(C)c2ccccc2)n1,27,28,24,25,10.010344,0.677337,11,10,11,10,1,0,0,1,0,27.0,28.0,5.0,7.0,20.0,0.7407407407407407,0.25925925925925924,2.0,0.8319999999999999,87.74000000000001,2.0,1.0,1.0,13.0,13.0,7.0,0.0,24.0,25.0,6.0,7.0,17.0,0.7083333333333334,0.2916666666666667,3.0,2.430300000000001,72.27000000000001,2.0,2.0,0.0,11.0,11.0,6.0,0.0,24.0,27.0,25.5,3.0,25.0,28.0,26.5,3.0,5.0,6.0,5.5,1.0,7.0,7.0,7.0,0.0,17.0,20.0,18.5,3.0,0.7083333333333334,0.7407407407407407,0.724537037037037,0.03240740740740733,0.25925925925925924,0.2916666666666667,0.27546296296296297,0.03240740740740744,2.0,3.0,2.5,1.0,0.8319999999999999,2.430300000000001,1.6311500000000003,1.598300000000001,72.27000000000001,87.74000000000001,80.00500000000001,15.469999999999999,2.0,2.0,2.0,0.0,1.0,2.0,1.5,1.0,0.0,1.0,0.5,1.0,11.0,13.0,12.0,2.0,11.0,13.0,12.0,2.0,6.0,7.0,6.5,1.0,0.0,0.0,0.0,0.0,1.0004490020282464,-0.16919520011055125,14.778971176829259,1.1696442021387976,11,10,0.4583333333333333,0.4
442,265,769,4857791,2464715,O=C(OC1=CC=CC=C1C1=CC=C2OCCC2=C1)[C@H]1CCO[C@@H]1C1CC1,CCCOCC(=O)N1CCC2CC2(C(=O)NCC2(O)CSC2)CC1,O=C(Oc1ccccc1-c1ccc2c(c1)CCO2)[C@H]1CCO[C@@H]1C1CC1,CCCOCC(=O)N1CCC2CC2(C(=O)NCC2(O)CSC2)CC1,26,30,24,26,5.319788,0.434072,9,8,9,8,1,0,0,1,0,26.0,30.0,4.0,4.0,22.0,0.8461538461538461,0.15384615384615385,1.0,4.009000000000003,44.760000000000005,5.0,2.0,3.0,23.0,24.0,6.0,2.0,24.0,26.0,7.0,7.0,17.0,0.7083333333333334,0.2916666666666667,3.0,0.6358000000000007,78.87,3.0,0.0,3.0,12.0,13.0,7.0,2.0,24.0,26.0,25.0,2.0,26.0,30.0,28.0,4.0,4.0,7.0,5.5,3.0,4.0,7.0,5.5,3.0,17.0,22.0,19.5,5.0,0.7083333333333334,0.8461538461538461,0.7772435897435898,0.13782051282051277,0.15384615384615385,0.2916666666666667,0.22275641025641027,0.13782051282051283,1.0,3.0,2.0,2.0,0.6358000000000007,4.009000000000003,2.322400000000002,3.3732000000000024,44.760000000000005,78.87,61.815000000000005,34.11,3.0,5.0,4.0,2.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,0.0,12.0,23.0,17.5,11.0,13.0,24.0,18.5,11.0,6.0,7.0,6.5,1.0,2.0,2.0,2.0,0.0,0.7258943254783756,-0.3624382276090904,12.255542859249156,1.088332553087466,9,8,0.375,0.3076923076923077
443,253,860,1231139,4985995,COC1=CC=C(C(=O)C2CCCN2CC2=CC=C(Br)O2)C=C1,CN1N=C(CN(CCCOCC2CC2)C(=O)C2=CN=CC=C2O)C=C1Cl,COc1ccc(C(=O)C2CCCN2Cc2ccc(Br)o2)cc1,Cn1nc(CN(CCCOCC2CC2)C(=O)c2cnccc2O)cc1Cl,22,24,26,28,30.943254,1.324366,13,12,13,12,1,0,0,1,0,22.0,24.0,5.0,5.0,17.0,0.7727272727272727,0.22727272727272727,1.0,3.8980000000000032,42.68,3.0,2.0,1.0,16.0,16.0,6.0,0.0,26.0,28.0,9.0,8.0,18.0,0.6923076923076923,0.3076923076923077,3.0,2.6332000000000004,80.48,3.0,2.0,1.0,14.0,14.0,6.0,0.0,22.0,26.0,24.0,4.0,24.0,28.0,26.0,4.0,5.0,9.0,7.0,4.0,5.0,8.0,6.5,3.0,17.0,18.0,17.5,1.0,0.6923076923076923,0.7727272727272727,0.7325174825174825,0.08041958041958042,0.22727272727272727,0.3076923076923077,0.2674825174825175,0.08041958041958044,1.0,3.0,2.0,2.0,2.6332000000000004,3.8980000000000032,3.265600000000002,1.2648000000000028,42.68,80.48,61.58,37.800000000000004,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,14.0,16.0,15.0,2.0,14.0,16.0,15.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.4905659822765869,0.1220080227279283,23.364578975902432,1.3685579595486586,13,12,0.5909090909090909,0.5
444,652,283,205531,4185089,CCC(NC(=O)C1=C(C)C=C(C#N)S1)C1=NN=CN1,CN(C)C1=CC=C(NC(=O)NNC(=O)NC2CCN(CCCO)C2)C=C1,CCC(NC(=O)c1sc(C#N)cc1C)c1nnc[nH]1,CN(C)c1ccc(NC(=O)NNC(=O)NC2CCN(CCCO)C2)cc1,19,20,26,27,7.976034,0.545367,10,9,10,9,1,0,0,1,0,19.0,20.0,4.0,7.0,12.0,0.631578947368421,0.3684210526315789,3.0,1.9273999999999998,94.46000000000001,2.0,2.0,0.0,10.0,10.0,5.0,0.0,26.0,27.0,6.0,9.0,17.0,0.6538461538461539,0.34615384615384615,3.0,0.5450000000000013,108.97,2.0,1.0,1.0,11.0,11.0,6.0,0.0,19.0,26.0,22.5,7.0,20.0,27.0,23.5,7.0,4.0,6.0,5.0,2.0,7.0,9.0,8.0,2.0,12.0,17.0,14.5,5.0,0.631578947368421,0.6538461538461539,0.6427125506072875,0.022267206477732837,0.34615384615384615,0.3684210526315789,0.3572874493927125,0.02226720647773278,3.0,3.0,3.0,0.0,0.5450000000000013,1.9273999999999998,1.2362000000000006,1.3823999999999985,94.46000000000001,108.97,101.715,14.509999999999991,2.0,2.0,2.0,0.0,1.0,2.0,1.5,1.0,0.0,1.0,0.5,1.0,10.0,11.0,10.5,1.0,10.0,11.0,10.5,1.0,5.0,6.0,5.5,1.0,0.0,0.0,0.0,0.0,0.901786996605118,-0.26331114463329264,14.625076324750122,1.1650981412384107,10,9,0.5263157894736842,0.45
445,784,796,1426711,7840005,CC(C(=O)NC1=NN(C)C(=O)N1C)N1C=NC2=C(N)N=CN=C21,CNC(=O)C(C1=C2COCCN2N=N1)N1CCC(OC2=CC=CC=C2C#N)C1,CC(C(=O)Nc1nn(C)c(=O)n1C)n1cnc2c(N)ncnc21,CNC(=O)C(c1nnn2c1COCC2)N1CCC(Oc2ccccc2C#N)C1,23,25,28,31,35.4151,2.080234,11,10,11,10,1,0,0,1,0,23.0,25.0,3.0,11.0,12.0,0.5217391304347826,0.4782608695652174,3.0,-0.9595999999999993,138.54,3.0,3.0,0.0,14.0,15.0,6.0,2.0,28.0,31.0,5.0,9.0,19.0,0.6785714285714286,0.32142857142857145,2.0,0.6203799999999999,105.30000000000001,4.0,2.0,2.0,20.0,21.0,6.0,2.0,23.0,28.0,25.5,5.0,25.0,31.0,28.0,6.0,3.0,5.0,4.0,2.0,9.0,11.0,10.0,2.0,12.0,19.0,15.5,7.0,0.5217391304347826,0.6785714285714286,0.6001552795031055,0.156832298136646,0.32142857142857145,0.4782608695652174,0.39984472049689446,0.15683229813664595,2.0,3.0,2.5,1.0,-0.9595999999999993,0.6203799999999999,-0.1696099999999997,1.5799799999999993,105.30000000000001,138.54,121.92,33.23999999999998,3.0,4.0,3.5,1.0,2.0,3.0,2.5,1.0,0.0,2.0,1.0,2.0,14.0,20.0,17.0,6.0,15.0,21.0,18.0,6.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,1.5491884724336282,0.31811219034391197,17.024575119914395,1.2310762820897163,11,10,0.4782608695652174,0.4
446,533,496,4112943,5028808,CCCC(NC(=O)C(C)S(=O)(=O)CC1=CC=C(Cl)C=N1)C1=CC=CC=C1,CO[C@H]1C[C@H](CN(CC2=NC3=C(CCC3)S2)C(=O)C(F)(F)C(C)(C)O)C1,CCCC(NC(=O)C(C)S(=O)(=O)Cc1ccc(Cl)cn1)c1ccccc1,CO[C@H]1C[C@H](CN(Cc2nc3c(s2)CCC3)C(=O)C(F)(F)C(C)(C)O)C1,26,27,26,28,31.791962,1.774005,15,14,15,14,1,0,0,1,0,26.0,27.0,8.0,7.0,19.0,0.7307692307692307,0.2692307692307692,4.0,3.6959000000000026,76.13,2.0,2.0,0.0,12.0,12.0,6.0,0.0,26.0,28.0,7.0,8.0,18.0,0.6923076923076923,0.3076923076923077,4.0,2.7916000000000007,62.66,3.0,1.0,2.0,12.0,13.0,5.0,2.0,26.0,26.0,26.0,0.0,27.0,28.0,27.5,1.0,7.0,8.0,7.5,1.0,7.0,8.0,7.5,1.0,18.0,19.0,18.5,1.0,0.6923076923076923,0.7307692307692307,0.7115384615384615,0.038461538461538436,0.2692307692307692,0.3076923076923077,0.28846153846153844,0.03846153846153849,4.0,4.0,4.0,0.0,2.7916000000000007,3.6959000000000026,3.2437500000000017,0.9043000000000019,62.66,76.13,69.395,13.469999999999999,2.0,3.0,2.5,1.0,1.0,2.0,1.5,1.0,0.0,2.0,1.0,2.0,12.0,12.0,12.0,0.0,12.0,13.0,12.5,1.0,5.0,6.0,5.5,1.0,0.0,2.0,1.0,2.0,1.50231733066659,0.24895483954832845,17.92101036919287,1.2533624911182615,15,14,0.5769230769230769,0.5185185185185185
447,641,244,9019778,5315419,CCOCC1=CN(C[C@H]2C[C@H](O)CN2C(=O)C2=CC(C3=CC=C(Br)C=C3)=NO2)N=N1,CC1=CC(C)=C(C(=O)OCC(=O)NN(C2=CC=CC=C2)C2=CC=CC=C2)N1,CCOCc1cn(C[C@H]2C[C@H](O)CN2C(=O)c2cc(-c3ccc(Br)cc3)no2)nn1,Cc1cc(C)c(C(=O)OCC(=O)NN(c2ccccc2)c2ccccc2)[nH]1,30,33,27,29,36.088348,2.387843,12,11,12,11,1,0,0,1,0,30.0,33.0,7.0,10.0,20.0,0.6666666666666666,0.3333333333333333,2.0,2.5077000000000007,106.51,4.0,3.0,1.0,21.0,21.0,6.0,0.0,27.0,29.0,6.0,6.0,21.0,0.7777777777777778,0.2222222222222222,2.0,3.657840000000002,74.43,3.0,3.0,0.0,17.0,17.0,6.0,0.0,27.0,30.0,28.5,3.0,29.0,33.0,31.0,4.0,6.0,7.0,6.5,1.0,6.0,10.0,8.0,4.0,20.0,21.0,20.5,1.0,0.6666666666666666,0.7777777777777778,0.7222222222222222,0.11111111111111116,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.1111111111111111,2.0,2.0,2.0,0.0,2.5077000000000007,3.657840000000002,3.0827700000000013,1.1501400000000013,74.43,106.51,90.47,32.08,3.0,4.0,3.5,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0.5,1.0,17.0,21.0,19.0,4.0,17.0,21.0,19.0,4.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.55736700201226,0.37800576865701463,15.113367168612006,1.1793612333552455,12,11,0.4444444444444444,0.3793103448275862
448,281,450,7360629,3479660,CCC1=NC(C)=C(C(=O)N2CCN(C(=O)C=CC3=CSC=C3)CC23CCC3)O1,CC(C)CCC(NC(=O)C1COCCO1)C(=O)NC1CCCCCC1,CCc1nc(C)c(C(=O)N2CCN(C(=O)C=Cc3ccsc3)CC23CCC3)o1,CC(C)CCC(NC(=O)C1COCCO1)C(=O)NC1CCCCCC1,28,31,25,26,64.236633,3.193237,16,15,16,15,1,0,0,1,0,28.0,31.0,4.0,7.0,21.0,0.75,0.25,2.0,3.527420000000003,66.65,4.0,2.0,2.0,19.0,20.0,6.0,1.0,25.0,26.0,7.0,6.0,19.0,0.76,0.24,6.0,2.1617999999999986,76.66,2.0,0.0,2.0,13.0,13.0,7.0,0.0,25.0,28.0,26.5,3.0,26.0,31.0,28.5,5.0,4.0,7.0,5.5,3.0,6.0,7.0,6.5,1.0,19.0,21.0,20.0,2.0,0.75,0.76,0.755,0.010000000000000009,0.24,0.25,0.245,0.010000000000000009,2.0,6.0,4.0,4.0,2.1617999999999986,3.527420000000003,2.8446100000000007,1.3656200000000043,66.65,76.66,71.655,10.009999999999991,2.0,4.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,13.0,19.0,16.0,6.0,13.0,20.0,16.5,7.0,6.0,7.0,6.5,1.0,0.0,1.0,0.5,1.0,1.8077827690725743,0.5042311527932811,20.116462699135706,1.303551616279293,16,15,0.64,0.5769230769230769
449,79,730,483871,3192510,CN1N=CC(F)=C1CNC(=O)N1CCN2N=CC=C2C1,CC1(C)CCC(CC(=O)N(CC2CC2)C2=CC=C(C(=O)O)C=C2)CC1,Cn1ncc(F)c1CNC(=O)N1CCn2nccc2C1,CC1(C)CCC(CC(=O)N(CC2CC2)c2ccc(C(=O)O)cc2)CC1,20,22,25,27,5.942041,0.779049,9,8,9,8,1,0,0,1,0,20.0,22.0,2.0,8.0,12.0,0.6,0.4,1.0,0.48109999999999964,67.98,3.0,2.0,1.0,14.0,15.0,6.0,2.0,25.0,27.0,6.0,4.0,21.0,0.84,0.16,2.0,4.734300000000005,57.61,3.0,1.0,2.0,15.0,15.0,6.0,0.0,20.0,25.0,22.5,5.0,22.0,27.0,24.5,5.0,2.0,6.0,4.0,4.0,4.0,8.0,6.0,4.0,12.0,21.0,16.5,9.0,0.6,0.84,0.72,0.24,0.16,0.4,0.28,0.24000000000000002,1.0,2.0,1.5,1.0,0.48109999999999964,4.734300000000005,2.607700000000002,4.253200000000005,57.61,67.98,62.795,10.370000000000005,3.0,3.0,3.0,0.0,1.0,2.0,1.5,1.0,1.0,2.0,1.5,1.0,14.0,15.0,14.5,1.0,15.0,15.0,15.0,0.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,0.7739356441038497,-0.1084352255618906,7.6273007217774484,0.8823708696657403,9,8,0.45,0.36363636363636365
450,292,240,9663046,7246223,CCCC1=CC=C(CN(CC2=NC(CC)=CO2)C(=O)NC2=C3N=CC=CN3N=C2)C=C1,CC(C)C(F)C(=O)N1CCN(C(=O)C2=COC3=CC=CC=C32)CC1C1CCC1,CCCc1ccc(CN(Cc2nc(CC)co2)C(=O)Nc2cnn3cccnc23)cc1,CC(C)C(F)C(=O)N1CCN(C(=O)c2coc3ccccc23)CC1C1CCC1,31,34,28,31,212.035355,10.187828,17,16,17,16,1,0,0,1,0,31.0,34.0,8.0,8.0,23.0,0.7419354838709677,0.25806451612903225,3.0,4.4665000000000035,88.56,4.0,4.0,0.0,20.0,21.0,6.0,2.0,28.0,31.0,4.0,6.0,22.0,0.7857142857142857,0.21428571428571427,4.0,3.8800000000000034,53.760000000000005,4.0,2.0,2.0,19.0,20.0,6.0,2.0,28.0,31.0,29.5,3.0,31.0,34.0,32.5,3.0,4.0,8.0,6.0,4.0,6.0,8.0,7.0,2.0,22.0,23.0,22.5,1.0,0.7419354838709677,0.7857142857142857,0.7638248847926268,0.04377880184331795,0.21428571428571427,0.25806451612903225,0.23617511520737328,0.04377880184331798,3.0,4.0,3.5,1.0,3.8800000000000034,4.4665000000000035,4.173250000000003,0.5865,53.760000000000005,88.56,71.16,34.8,4.0,4.0,4.0,0.0,2.0,4.0,3.0,2.0,0.0,2.0,1.0,2.0,19.0,20.0,19.5,1.0,20.0,21.0,20.5,1.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,2.326408281689248,1.0080816042066296,20.812616290734397,1.3183266774826183,17,16,0.6071428571428571,0.5161290322580645
